,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,5.0,6.0,18.0,30.0,-1.02411363048,1.78520929749,0.053193711174,0.467673924862,-0.0448507697349,0.578095361563,-0.0881323873053,0.483811340246
