,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,20.0,6.0,18.0,40.0,-1.03238860694,2.90766960447,0.0396477986519,0.649222778737,-0.145222813224,0.355028369233,-0.129644303437,0.346437983635
