,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,5.0,6.0,18.0,80.0,-0.74517372605,2.02016738026,0.161987808881,0.482366393913,-0.0459645236578,0.536935771703,-0.0542424673232,0.492760418388
