,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,25.0,6.0,18.0,50.0,-0.985325727152,2.56851113972,0.0972691121212,0.506912431122,-0.0896083917807,0.394187248176,-0.093903981631,0.464773453735
