,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,10.0,6.0,18.0,100.0,-0.746022363742,3.1475012792,0.196252219932,0.669796484097,-0.136196142192,0.17667236563,-0.121399917897,0.220540445091
