,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,20.0,6.0,18.0,100.0,-0.664902025689,3.56630438904,0.226972752947,0.667178299968,-0.0920967054276,0.338683476249,-0.142241832433,0.158067991226
