,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,30.0,6.0,18.0,60.0,-0.888510040635,3.25319424301,0.128688153044,0.598648134581,-0.142978354115,0.276138707768,-0.156352065312,0.228684927804
