,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,25.0,6.0,18.0,100.0,-0.689320854608,2.76595843227,0.215325251077,0.574926234655,-0.11606278991,0.238238444233,-0.112368201573,0.257623294938
