,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,20.0,6.0,18.0,90.0,-0.748532373459,2.70777996011,0.205661804225,0.556821878092,-0.110122032572,0.301489023145,-0.131330114225,0.202694008051
