,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,30.0,6.0,18.0,20.0,-1.15375699492,4.54482867959,0.00611187259108,0.675067119986,-0.135425596603,0.425736977462,-0.148617798189,0.437196007938
