,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,25.0,6.0,18.0,10.0,-1.34191003024,3.2415462107,-0.0517595790018,0.564682737091,-0.173191372926,0.452829140337,-0.11376869349,0.466511690286
