,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,50.0,6.0,18.0,60.0,-0.885373607041,3.2035876004,0.1329006462,0.629098012981,-0.122809582598,0.331239384179,-0.159076425002,0.218960022499
