,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,25.0,6.0,18.0,80.0,-0.937766877425,3.32711537056,0.143365131001,0.645749282071,-0.126544741126,0.243274879178,-0.106298132444,0.336896950942
