,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,40.0,6.0,18.0,40.0,-1.02846849165,3.09673021573,0.0630097088625,0.520188957084,-0.135204675367,0.35555771451,-0.108993696802,0.409055740508
