,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,15.0,6.0,18.0,80.0,-0.768383297688,2.80494935873,0.173041081925,0.612700691298,-0.141148961729,0.211727721884,-0.17996712099,0.110173881777
