,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,25.0,6.0,18.0,60.0,-0.797632343257,2.26412091555,0.125677344168,0.541363106038,-0.100449601145,0.410808667326,-0.138453007032,0.287441299287
