,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,30.0,6.0,18.0,40.0,-0.912882635902,3.45186594686,0.110465534274,0.604567372781,-0.131798860305,0.396597709205,-0.155768216781,0.290198718905
