,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,45.0,6.0,18.0,60.0,-0.841186016373,2.33961378203,0.163835937461,0.592169883106,-0.108027814214,0.396760217038,-0.103952854456,0.372405799108
