,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,5.0,6.0,18.0,10.0,-1.08818019688,2.53923698681,-0.00693506940814,0.466069809976,-0.0546431978493,0.60470412465,-0.0975901880303,0.48900022017
