,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,20.0,6.0,18.0,60.0,-0.963079359966,3.29440919136,0.0866533521029,0.669431641788,-0.126339881925,0.308188683363,-0.108784863856,0.373570791164
