,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_age_motion_r_a,med_age_motion_p_a,med_age_motion_r_b,med_age_motion_p_b
0,15.0,6.0,18.0,10.0,-1.21968315234,3.22445966492,-0.0167747739604,0.572922922122,-0.188367136795,0.408835600745,-0.160956435074,0.460403742656
