,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,50.0,6.0,18.0,20.0,0.869385714842,0.188928205001,0.934862085566,0.0913378472861,0.0680593901141,0.421357353626,0.0707075757227,0.404636523461
