,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,40.0,6.0,18.0,190.0,0.986081086045,0.0309333983007,0.993109697115,0.0149987377345,0.467451041533,0.265606994801,0.449726583807,0.268847187573
