,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,30.0,6.0,18.0,110.0,0.976394215312,0.0309129097049,0.988122492817,0.0159651937185,0.350825127895,0.247698365926,0.337780919199,0.240869183702
