,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,60.0,6.0,18.0,10.0,0.748442231396,0.334562929538,0.873764183024,0.156361994863,0.0548126757504,0.374671739267,0.0522005548788,0.373764938831
