,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,15.0,6.0,18.0,110.0,0.975412813277,0.0404266382539,0.98761837979,0.0205971965402,0.295855827767,0.280767210382,0.284521395873,0.273213112372
