,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,10.0,6.0,18.0,130.0,0.978329484405,0.0267511632152,0.989254121796,0.0133132998121,0.338755584151,0.200783340883,0.321680537288,0.196007392824
