,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,5.0,6.0,18.0,190.0,0.982909528126,0.0115921494082,0.99166582565,0.00555492525496,0.420084193801,0.09841237569,0.401291838797,0.101192567745
