,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,20.0,6.0,18.0,30.0,0.912974183014,0.136469783104,0.95650537082,0.0653958034473,0.108938115883,0.29799588621,0.103078673453,0.276084939039
