,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,45.0,6.0,18.0,170.0,0.983888587654,0.0251285682815,0.99185961728,0.0123309829924,0.452214946488,0.228489279216,0.435677321314,0.22652140056
