,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,70.0,6.0,18.0,70.0,0.959170210214,0.0676722687075,0.979674319489,0.0326599054184,0.240365895687,0.328298476432,0.231800238352,0.298599583114
