,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,5.0,6.0,18.0,150.0,0.981441697616,0.0224971291045,0.990726070315,0.011009737875,0.361274406652,0.210696401026,0.351566777774,0.202067668594
