,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,25.0,6.0,18.0,50.0,0.946058065598,0.0841192326648,0.973025343658,0.0394906779021,0.183434544408,0.319101063212,0.177934314715,0.308166481464
