,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,10.0,6.0,18.0,110.0,0.975059106637,0.0322920273707,0.987451077028,0.0155490827128,0.298354052056,0.240238372572,0.289519421235,0.229443008482
