,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,35.0,6.0,18.0,170.0,0.983232004008,0.0181391893732,0.991681967573,0.00907189710387,0.451715980272,0.277948480227,0.439589918265,0.27212940191
