,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,45.0,6.0,18.0,50.0,0.945478622483,0.0793457880237,0.972799285173,0.0386885331562,0.200208772555,0.318470137229,0.19467727654,0.313723865367
