,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,25.0,6.0,18.0,110.0,0.975377842065,0.0537752845386,0.987711404808,0.0256297857658,0.326789614408,0.289771867503,0.316707267719,0.266593452585
