,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,15.0,6.0,18.0,30.0,0.907983600692,0.116667020478,0.954743268414,0.0525945709765,0.100944495596,0.323452495494,0.093162468976,0.324198730848
