,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,25.0,6.0,18.0,10.0,0.751637029211,0.286441528751,0.877909436849,0.130601065349,0.0320937753649,0.312341869148,0.0326566029277,0.299799983587
