,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,30.0,6.0,18.0,170.0,0.984970837221,0.0284572777493,0.992551694669,0.0143423579089,0.45258614176,0.238530094707,0.440219383466,0.242150677845
