,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,45.0,6.0,18.0,110.0,0.974623707144,0.0328457631872,0.987497414815,0.0165333147379,0.355744680813,0.270102054593,0.340036170785,0.262753860212
