,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,25.0,6.0,18.0,30.0,0.912218042823,0.161967441511,0.955984839205,0.0788887821492,0.119806839964,0.322733547572,0.120557020131,0.30641997649
