,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,25.0,6.0,18.0,150.0,0.982003362531,0.0251809877731,0.991001862897,0.0122995940906,0.413006896841,0.215260316662,0.399170528537,0.205800594837
