,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,35.0,6.0,18.0,30.0,0.914738407472,0.116730637109,0.95706235943,0.0538395654763,0.134758283052,0.343035181793,0.13630331459,0.339368405857
