,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,50.0,6.0,18.0,170.0,0.98412278225,0.0221271762376,0.991993276946,0.0111147729768,0.455003323008,0.257691622662,0.437641618255,0.247789200493
