,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,5.0,6.0,18.0,170.0,0.984362581122,0.0134777697678,0.99216216576,0.00682246918375,0.39255809378,0.160935209726,0.376237221833,0.156048660881
