,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,10.0,6.0,18.0,50.0,0.947371321167,0.0677379615265,0.97384323293,0.0314031460138,0.163178567491,0.335430586886,0.15848245629,0.309606569181
