,motion_thresh,age_l,age_u,n,med_rsq,CI_95,med_icc,CI_95_icc,med_pear_r,pear_r_CI,med_spear_r,spear_R_CI
0,45.0,6.0,18.0,30.0,0.911053526057,0.105779160085,0.956283443408,0.0495329890656,0.157602416914,0.321750569435,0.148375803341,0.300573701438
