0.000000000000000000e+00,8.006824464168050781e+01,4.608543913211634191e+01,7.121261756177763402e+01,8.616861725709657094e+01,1.018679026975622008e+02,4.173975203567936632e+01,8.717187161005550422e+01,8.294483528225249813e+01,1.111671295842435683e+02,3.812430851831938128e+01,9.588106695276184155e+01,5.176847979224423568e+01,1.027325600771245178e+02,7.284684962302762301e+01,1.084735336383949402e+02,3.805942984333842105e+01,9.825696412977555383e+01,3.647962993233346651e+01,4.886413306301463422e+01,7.252062465257728263e+01,8.212073124369996435e+01,6.750072221835851849e+01,7.683678350894186337e+01,8.996295682112722147e+01,9.408678706385929047e+01,8.790081797116566520e+01,9.313744037711148849e+01,4.920029776332659566e+01,9.253244512061701244e+01,6.522023152366142540e+01,7.262092122797672289e+01,3.568505849792038731e+01,4.808673309760187919e+01,5.673949682540372663e+01,6.538141861415978440e+01,6.435722880920215516e+01,9.252306361118832001e+01,7.445342772498791817e+01,9.637899096794902221e+01,6.997521632692534865e+01,9.526813160758428012e+01,9.110801391754733913e+01,9.624604978906926078e+01,8.471150630227276679e+01,9.308679874181946445e+01,8.657135900515828553e+01,9.886405919240823437e+01,8.474751559780381172e+01,1.001303899922495901e+02,8.297480943033254164e+01,1.107002818424596455e+02,9.344808505261090659e+01,1.230897830853560322e+02,7.949725404062708378e+01,1.069982018540498814e+02,1.748996855343084889e+01,8.250960307746001376e+01,5.655452943841014957e+01,8.473347626528725129e+01,4.057193734590449452e+01,9.431248167660524473e+01,3.867016033067357483e+01,1.010128288882159637e+02,5.749941043176008293e+01,1.009105133274031090e+02,5.945019007539000455e+01,7.038055626378637442e+01,4.141859123630353423e+01,5.561858951825369246e+01,5.250150950210859691e+01,7.000109284861200365e+01,5.161793099301830523e+01,8.291805231673016863e+01,5.515673485622585304e+01,7.866299129832273707e+01,5.253128591610906994e+01,6.815234331994754768e+01,4.316384134898097358e+01,9.442553627065085209e+01,4.852686060317522276e+01,1.076001375463804948e+02,7.411504368210276539e+01,1.120974348502230384e+02,6.244350166350378828e+01,1.139353544778792582e+02,8.743398767069930955e+01,1.191383175137201533e+02,7.820718253459844505e+01,1.205751023221626781e+02,1.005604761573850112e+02,1.266777141173616172e+02,1.123120177541121478e+02,1.314219885179036567e+02,8.197029285149589839e+01,9.150367379509961552e+01,8.121065866621202645e+01,9.630734054577564507e+01,9.181886530555689774e+01,1.111105440631086054e+02,1.107319655068038600e+02,1.354232038241600549e+02,1.108084958250043144e+02,1.292581752153417938e+02,1.096280792406762856e+02,1.170284283114149986e+02,9.819421938688651608e+01,1.161410321893171442e+02,8.768654505227640072e+01,8.161856510108468399e+01,8.380941436932964450e+01,9.856498934185505334e+01,1.084485442900917747e+02,1.107431829297406409e+02,1.065334504566941121e+02,9.978792553764007778e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.434355990938287562e+01,4.465784029708557057e+01,1.035211369721179153e+02,8.980446870841116436e+01,8.687738773697100214e+01,4.520291804740043773e+01,1.115062962347866744e+02,8.780699573496409016e+01,9.795993313595104723e+01,3.945893308238326114e+01,1.022988118210568445e+02,5.468514332064971484e+01,1.077934548105774297e+02,7.570611666173348908e+01,9.639654246911555902e+01,3.917054505620262717e+01,4.936419552671753763e+01,3.518585653355620479e+01,8.380307273602799967e+01,7.451362627063589628e+01,7.663924125407297083e+01,7.075699470723725426e+01,9.789067677771974729e+01,9.052914944922436291e+01,9.560404698547023372e+01,8.905818210585705685e+01,9.186888537475569194e+01,5.211155534044250004e+01,7.361086740420873298e+01,6.664817326828995192e+01,4.848316202559399812e+01,3.555132768266186361e+01,6.397600253219953004e+01,5.651064766926671723e+01,9.185471844167832955e+01,6.463358956456001181e+01,9.627846747845543973e+01,7.462437470424795549e+01,9.501565186852111822e+01,7.154364472124690622e+01,9.696264332205471703e+01,8.175441333652881326e+01,8.960074385851937961e+01,8.004874577405945502e+01,9.937032253142785976e+01,8.490327673299776734e+01,9.853596805228028188e+01,7.765659019040172950e+01,1.095182560124110154e+02,7.870190213711484262e+01,1.206016757760853011e+02,9.496253208502814402e+01,1.073338315723425609e+02,7.894241572184120059e+01,8.512023378727292311e+01,1.728622573033222665e+01,8.297982766913895603e+01,5.413140862752418769e+01,9.234567396472884582e+01,3.850320765858346306e+01,1.027377248142083346e+02,3.341068391996788023e+01,1.017448878322640837e+02,5.365113325923320531e+01,6.833855500374586711e+01,5.782058543460105682e+01,5.493999362941353581e+01,4.417189717456110998e+01,7.068348817085924907e+01,5.418346795840960084e+01,8.292321387886507011e+01,5.310328991691569911e+01,7.907984066751778585e+01,5.627326718789304749e+01,6.899306486886924006e+01,5.317981289925717192e+01,9.399994999998669698e+01,4.286380874350761871e+01,1.054173771254056646e+02,5.016868943873260633e+01,1.112193234109972479e+02,7.299724994820010693e+01,1.139733490777558842e+02,6.300828516949179914e+01,1.182406233068821422e+02,8.738422340445670500e+01,1.198507104693167946e+02,7.881123079866219427e+01,1.264309995412517509e+02,1.007586745347516057e+02,1.314737577313434826e+02,1.107035641973644857e+02,9.139591591619398514e+01,8.150381278197970403e+01,9.584674528120399373e+01,8.196784200526447250e+01,1.107828704538747786e+02,9.232870898046824948e+01,1.327149825942798316e+02,1.148865944921338382e+02,1.288596241923745538e+02,1.135623612822488013e+02,1.183192466930042599e+02,1.113957150210006972e+02,1.164369416508351947e+02,9.810024453588279414e+01,8.825428695539328316e+01,8.146235997784496874e+01,8.336094846467378261e+01,9.797516230126899472e+01,1.079020482967770107e+02,1.104686577333589241e+02,1.066998977478840089e+02,1.005638351968817972e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.055074598573988709e+01,5.693357796590691322e+01,6.857022750436226488e+01,1.655760852297215280e+01,5.665800649511064790e+01,5.548095889582299378e+01,7.604847269998261083e+01,4.385931144010357485e+01,7.441959083467203584e+01,3.944427715144492197e+01,7.441768472614558050e+01,5.721614282700294041e+01,8.059191894973093895e+01,5.912994757312068828e+01,8.660969056635636321e+01,3.791926818914099329e+01,4.815430406516119177e+01,5.811888935621533392e+01,6.363360747278123597e+01,2.281333382037794166e+01,3.405119381167127557e+01,5.483685713094798331e+01,5.853033914133763460e+01,6.184480657258134073e+01,6.593774715593490043e+01,5.073012517232734098e+01,7.568413902529380266e+01,3.171842839738438613e+01,3.773377399624903461e+01,5.139738028343468557e+01,5.109714864843243021e+01,8.083448397806471064e+01,8.339199841711433692e+01,7.659978981694401057e+01,8.951453178115831122e+01,8.087265297985470625e+01,9.134877886430666649e+01,6.930583236640333666e+01,8.262307062800316260e+01,1.195173799076937797e+02,1.179716711757530447e+02,1.165862530489765732e+02,1.193791916541572249e+02,1.126380694969511751e+02,1.169629860254944163e+02,1.199089400336772258e+02,1.238496479607431127e+02,1.192665221258673256e+02,1.294201456497403342e+02,1.249655140428750570e+02,1.390250632080417290e+02,9.849142653043462303e+01,1.100082219654512983e+02,6.261782573676604358e+01,8.560856791232988883e+01,9.597705194472270307e+01,1.058968049565235958e+02,8.434886484120576711e+01,1.041364187016242511e+02,7.885265119195422301e+01,1.012014728153696410e+02,9.924094467506846229e+01,1.144061650436723454e+02,9.175289968169943222e+01,9.521695962379811817e+01,6.718808078818742047e+01,7.583941587327792888e+01,4.125697274401019143e+01,5.196017802125007989e+01,5.071246493713356074e+01,6.790059278091760575e+01,5.456625055838086524e+01,6.732637150478258548e+01,6.301892810894200636e+01,6.995830329560601513e+01,6.689451472280816802e+01,8.857890155110301578e+01,7.425516211011864698e+01,1.016028941516923538e+02,6.882890526515731722e+01,9.132019053856600976e+01,8.973782368655928110e+01,1.134049244962492793e+02,8.091244465470067837e+01,9.938722956195127267e+01,9.594560385968708260e+01,1.170776853204742878e+02,1.252147976279161696e+02,1.366246817160061937e+02,1.350839839211147932e+02,1.417012827253162186e+02,9.474279830235120414e+01,9.766957979842035797e+01,9.817764623884603736e+01,1.046225532234804660e+02,1.139327802961026777e+02,1.219391724672592687e+02,1.297328661712212181e+02,1.431145160841485051e+02,1.269341879361112149e+02,1.363994608493743215e+02,1.217956124743416382e+02,1.253961127509142557e+02,1.085117146717348646e+02,1.169102524930982980e+02,9.829161851961184482e+01,9.408617033953501618e+01,1.015879780925380942e+02,1.185202195575084119e+02,1.277193535007126712e+02,1.266935667088506960e+02,1.198342560297718080e+02,1.109519238549093387e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.074919434170257659e+01,6.037726476083526705e+01,5.598116290324808375e+01,1.859000000000000341e+01,7.739646115940961124e+01,5.969842376478628410e+01,7.680846958506595001e+01,3.954235324307343546e+01,7.378918213396865156e+01,4.108903746743162344e+01,8.048867870700821925e+01,5.899429972463441629e+01,8.502741028633060694e+01,5.651668337756560589e+01,4.170605351744516298e+01,3.820133243749489793e+01,6.489780350674435283e+01,5.828131261390738871e+01,3.472574549235768160e+01,2.716023563962581022e+01,6.230984593144168571e+01,5.663031520307828970e+01,6.784072891707458552e+01,6.348773503598943080e+01,7.403881549565740272e+01,5.151542390391445281e+01,3.979219647116755709e+01,3.159439982022130167e+01,5.361351042414589330e+01,4.248408878627385832e+01,8.101979140925999445e+01,7.752211942407147660e+01,8.833168740604925517e+01,7.467771689064952056e+01,9.073830613362804343e+01,7.928573263835050966e+01,8.226210913901977051e+01,6.869169673257459863e+01,1.195593162409354022e+02,1.099631638322579477e+02,1.158733420593364940e+02,1.118895464286096768e+02,1.158397828899899196e+02,1.091769696410374024e+02,1.226177005982415409e+02,1.127742253354018800e+02,1.273800247291544565e+02,1.145267326871765903e+02,1.342889842838942798e+02,1.253128269571794391e+02,1.096292958109281983e+02,9.577334336860126029e+01,8.400763120098078218e+01,6.051715376651483069e+01,1.025119724715118394e+02,9.221990945560507669e+01,1.005702739381771806e+02,8.141388149449699085e+01,1.020213242415525627e+02,7.268909202899703814e+01,1.134988021963227425e+02,9.425273576931334674e+01,9.202603870644438189e+01,8.798123549939498389e+01,6.892803348420727616e+01,6.877145774229305175e+01,5.209107793087027005e+01,3.995129659973503067e+01,6.750762993914095489e+01,4.931721910245953922e+01,6.666541157151885955e+01,5.345897211881275979e+01,6.875180361270531648e+01,6.102959773749127947e+01,8.790379798393240662e+01,6.340585619641137782e+01,9.830259253956631937e+01,7.404696415113856744e+01,9.037770078951997732e+01,6.814955465738569274e+01,1.110238857183444168e+02,8.937634754228884049e+01,9.864694267943634998e+01,8.097128997366905878e+01,1.145658670809067843e+02,9.619095487622523422e+01,1.350036414508882672e+02,1.236088341260445702e+02,1.420457963897559353e+02,1.309489538178904411e+02,9.750469224688625047e+01,9.159120851915864137e+01,1.030479862054567377e+02,9.662138791696175133e+01,1.205271848422587198e+02,1.120629912236863390e+02,1.385025939287781114e+02,1.324140198543945814e+02,1.340813974681051661e+02,1.279136952792780733e+02,1.246609282734570456e+02,1.215763736629777867e+02,1.162793826136000916e+02,1.071901519636948734e+02,9.702614549803007549e+01,9.229477834178921114e+01,9.944979715881777338e+01,1.163800359338318913e+02,1.257205585361439546e+02,1.250139862391804684e+02,1.184644832395300682e+02,1.099160599689854365e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.506586659416818463e+01,5.362814466304050853e+01,7.333207074670673364e+01,1.489349858159593154e+01,5.008489692512104341e+01,5.707358320624349801e+01,8.190391687825436406e+01,4.348055312435663922e+01,7.432286391145055404e+01,2.558258196507928517e+01,5.973438289628511910e+01,6.923227282127895421e+01,9.187171817267812912e+01,8.665237792467094380e+01,9.222895694953945167e+01,3.342192992632232063e+01,4.146384810892496375e+01,4.577510349524073519e+01,5.065261000185478935e+01,1.449440581741797374e+01,2.584943519692451730e+01,1.613015189017139761e+01,2.791600616134047996e+01,4.774365193405297703e+01,7.080065960144722226e+01,3.227916355793625058e+01,3.977460244930173872e+01,8.371617764805080242e+01,8.109629399670492944e+01,9.860457443749758966e+01,9.878152306985349185e+01,6.865869864773144116e+01,8.128969491885179366e+01,6.386671355252280335e+01,7.558260448013153621e+01,4.860795305297272506e+01,6.420305989592706908e+01,1.278760298101250896e+02,1.268395344519996257e+02,1.341610237736727811e+02,1.366660122342054819e+02,1.152237840031301914e+02,1.192530863332266193e+02,1.379633545547512483e+02,1.415043511698491727e+02,1.323364190236383990e+02,1.418306588858699513e+02,1.272785645739297422e+02,1.405270240914536828e+02,8.909719860915943457e+01,1.003438797336439450e+02,9.714105929008599105e+01,1.140248911422414011e+02,1.292043319707199203e+02,1.372720503234361900e+02,1.138841503458668285e+02,1.291683978378612494e+02,1.000422515740224583e+02,1.183117297650575210e+02,1.218446798182013424e+02,1.344014081027427210e+02,1.205673956756137244e+02,1.210283227182794690e+02,1.109700486617898179e+02,1.158907662413188149e+02,4.305409272066942350e+01,5.239442145877745816e+01,4.679314266000948663e+01,6.335090054608537713e+01,4.925676603269849352e+01,6.189772855283140274e+01,6.852213219099358810e+01,7.443030632746314268e+01,7.464280943265734436e+01,9.281850946874766350e+01,7.988337499129589503e+01,1.037343058009258385e+02,4.033077856922675153e+01,7.262054461376615677e+01,9.067396594392461395e+01,1.130014557428354607e+02,4.350980808967099733e+01,7.159642239665330976e+01,8.295035021023119270e+01,1.056467448623004088e+02,1.167465375289562814e+02,1.276000520140959651e+02,1.237136912875854762e+02,1.288693676014591176e+02,8.506182270654680622e+01,8.694782917359121654e+01,9.089156672101104562e+01,9.641430455591121529e+01,1.069945557773852443e+02,1.138745876918990092e+02,1.129666841374039876e+02,1.261551037968737887e+02,1.078763042887547101e+02,1.174110469248954445e+02,1.017925454932727405e+02,1.055522879763389881e+02,8.617883928784374348e+01,9.583121807636591427e+01,8.809425364803824721e+01,8.909686132047525575e+01,1.015107861802380000e+02,1.157548364948955282e+02,1.211364124226898298e+02,1.150345617082535625e+02,1.058933073692993077e+02,9.641082497264299889e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.334980368071887824e+01,5.385884514172208526e+01,4.939158329108310852e+01,1.570924250242512699e+01,8.258913306240718555e+01,5.794603869118233774e+01,7.225234321459754483e+01,4.615523047282940183e+01,5.721049816248762454e+01,2.780219235959639335e+01,9.106887393615888016e+01,7.029687475272282882e+01,9.012568224429705310e+01,9.028266001841106458e+01,4.247067929760483196e+01,3.329830776480991261e+01,5.060115710139442768e+01,4.530846830339775977e+01,2.528124996909764732e+01,1.291998065014030672e+01,2.634729967188288668e+01,1.655993961341646781e+01,6.998613076888878481e+01,4.931646175467173521e+01,3.809477391979115168e+01,3.339473910663174649e+01,8.738609385937787977e+01,7.903266350060587797e+01,1.016184633814151113e+02,9.743717309117705838e+01,8.153568605218208631e+01,6.882338338094109531e+01,7.563028824485596147e+01,6.395027052327456829e+01,6.428176179912931332e+01,4.839969937923168430e+01,1.309432755050827382e+02,1.235164317004017107e+02,1.368941448711375415e+02,1.343722981123713680e+02,1.206717854347071466e+02,1.154978934872840028e+02,1.432699082152285257e+02,1.365715731768511034e+02,1.417524610015642850e+02,1.334476811338436164e+02,1.379171744200119747e+02,1.317247323018725922e+02,1.015787704198076966e+02,8.877733945101080337e+01,1.126014165097402326e+02,1.018493819323416432e+02,1.366591365405182046e+02,1.317392469995179454e+02,1.275508059559013532e+02,1.171821940398796329e+02,1.190652212024989325e+02,1.010880032446976458e+02,1.350823282298613606e+02,1.232208963609663073e+02,1.239400770533889897e+02,1.194124227205863207e+02,1.146723772318338206e+02,1.149511561490357536e+02,5.305129687387481852e+01,4.313834720987812688e+01,6.343937263245909719e+01,4.715157049346288431e+01,6.190579455915253959e+01,5.006728472765424698e+01,7.520685607044080712e+01,6.949039286117182712e+01,9.338174768122516411e+01,7.485655816292917564e+01,1.015467055103217007e+02,8.300362883633461308e+01,6.731540759736957114e+01,4.478778516515412633e+01,1.110171270570446751e+02,9.464751343801907524e+01,6.730126150377866168e+01,4.603519848985121854e+01,1.026741087129564534e+02,8.703918025808836489e+01,1.279942422337817476e+02,1.178149525909169171e+02,1.324159179706125826e+02,1.207167510580035525e+02,8.969717376907703965e+01,8.297031540255828475e+01,9.756192393039408728e+01,9.106390812500858090e+01,1.153215882044641347e+02,1.070301736988219545e+02,1.233694757425839015e+02,1.174022719286130325e+02,1.167101429482459309e+02,1.104875186616117304e+02,1.063097604079700886e+02,1.032038736532694259e+02,9.574410603791754681e+01,8.670020644727439674e+01,8.888770782737564957e+01,8.971661082073931937e+01,1.022416263805011880e+02,1.164636673472031703e+02,1.217854622466901873e+02,1.156104762441968177e+02,1.065378348691623245e+02,9.725245152645562996e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.103496111070944607e+01,4.851004844359568580e+01,8.345554385419821131e+01,2.992112297357838102e+01,8.663972472255437651e+01,2.483013894443605096e+01,8.646159031616292623e+01,4.768110527242421171e+01,8.841260882928408193e+01,4.847119866477411421e+01,9.676309058726886292e+01,4.732137888946179061e+01,5.936992673062684389e+01,5.619346670209981198e+01,6.625232373283219545e+01,3.332919741007874848e+01,4.652129189951629940e+01,5.559295009261516185e+01,6.246887064770741205e+01,6.079077314856260728e+01,6.794325941548579806e+01,4.133203116228381191e+01,8.405008804278553214e+01,3.651822969422258325e+01,4.645465423399468108e+01,5.557928660931156628e+01,5.885647797821408744e+01,8.158531117793202725e+01,8.608865546632726762e+01,7.076757025643880183e+01,9.370325394563413113e+01,7.532592913466118034e+01,9.422990714205336360e+01,6.313117771751134200e+01,8.674728929482465389e+01,1.180816857095121293e+02,1.197164750566938523e+02,1.164539703058680402e+02,1.217366197986456342e+02,1.096316938663267990e+02,1.181145329754133257e+02,1.184275149616844800e+02,1.274979674347791132e+02,1.151028917968614849e+02,1.338404232659176785e+02,1.192011547762856338e+02,1.419183969751631480e+02,9.186898225190044798e+01,1.131287695504552033e+02,5.768398477913952149e+01,9.636210925462351895e+01,9.575643320425002969e+01,1.126943641004287286e+02,7.990705726029460720e+01,1.132467169502056663e+02,7.021429056823119197e+01,1.114214292674438695e+02,9.416115706595793711e+01,1.218060614255300464e+02,9.342836079050086084e+01,9.917344705111342762e+01,7.237361535808473434e+01,8.291807643692658303e+01,4.052606815372050875e+01,5.860810609463506182e+01,4.491181247734274962e+01,7.489737311815414955e+01,5.061267133831210430e+01,7.269864028989812255e+01,6.159619225244365026e+01,7.370848119450026559e+01,5.819017185057971631e+01,9.696608169870533800e+01,6.359630413789782466e+01,1.103613705061694077e+02,5.870962612723743490e+01,9.865234513178083375e+01,7.957690996765330738e+01,1.205032634412861086e+02,7.192512287094126577e+01,1.046038766012044192e+02,8.601558521570379412e+01,1.224698444516036773e+02,1.185067234590510310e+02,1.386511908856177229e+02,1.291636459380115411e+02,1.425738859889846708e+02,9.176311397375309298e+01,9.806582288442798756e+01,9.430494462646167619e+01,1.056003515287709718e+02,1.088739303322884666e+02,1.231293051308257844e+02,1.229346084916692519e+02,1.437770465477713344e+02,1.207660799521123778e+02,1.362636346205399036e+02,1.174608252056829372e+02,1.236545814963602510e+02,1.025033042443022850e+02,1.177367593319945343e+02,9.677570435809236926e+01,9.320438312203992837e+01,1.008449320537725242e+02,1.170968236459042373e+02,1.257842706646582229e+02,1.243849047168103681e+02,1.174764961658667204e+02,1.087043068765244413e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.285294261521434578e+01,4.904306169072236088e+01,8.965684413361871918e+01,2.540502706158763502e+01,8.561059455464609869e+01,2.378096928218023010e+01,8.687859287534529074e+01,4.610063231670472561e+01,9.649736887604760227e+01,4.635545059645090049e+01,5.817686653645073136e+01,5.190769788769292603e+01,6.692183948458081488e+01,5.553267596649741478e+01,4.545730634342514520e+01,3.379942159268409796e+01,6.314025023707144157e+01,5.392055174050057786e+01,6.752452443371963398e+01,5.978260951146244651e+01,8.319883713129650005e+01,4.174041925999306812e+01,4.628326479409161465e+01,3.457454844245980752e+01,6.491383673763245099e+01,5.159670047590253006e+01,8.753234202282035881e+01,8.162504701376900584e+01,9.363062159357909309e+01,6.950289274555412078e+01,9.408073819863447795e+01,7.378772458885013918e+01,8.637734019984640099e+01,6.174869148411163167e+01,1.234752031786139668e+02,1.111496905078912079e+02,1.214597830559564215e+02,1.151167185946507061e+02,1.197732749823599079e+02,1.090360408305437403e+02,1.293386879475743001e+02,1.147356988909728983e+02,1.347844553351758066e+02,1.137040104833598235e+02,1.400762627999476706e+02,1.223582849667320147e+02,1.142518490003553495e+02,9.033259876700104485e+01,9.864478191977516985e+01,6.152615866442500447e+01,1.136897198518845897e+02,9.708310048612993626e+01,1.133397392797424743e+02,8.133479821085191475e+01,1.148111601718230190e+02,6.759428674081856059e+01,1.244815239302604226e+02,9.348922986098450849e+01,1.007424771384940669e+02,9.379540020704639858e+01,8.219431671350520219e+01,7.902934328463068425e+01,5.922487737429263888e+01,3.955106825358829781e+01,7.507316164915395973e+01,4.342758340041499565e+01,7.281437083433462476e+01,4.992837469816137030e+01,7.475253574294320913e+01,6.196323668111600824e+01,9.802868763785426154e+01,5.610538209476877114e+01,1.088471322543685602e+02,6.459223482741559508e+01,9.624206824460912912e+01,5.513348982243007157e+01,1.202209187288136008e+02,8.122104776472659182e+01,1.021966897702660475e+02,6.912517558748042745e+01,1.209925030735375771e+02,8.688104799091686914e+01,1.390939492753009858e+02,1.186708192185425190e+02,1.445995194044572258e+02,1.261922976492622581e+02,9.930125347728497331e+01,8.973993468907809756e+01,1.059418032742505460e+02,9.435937474888227428e+01,1.238905837664832319e+02,1.088279228966537033e+02,1.408471448947404099e+02,1.268357956335671162e+02,1.355032809455180711e+02,1.229749842041055246e+02,1.243879564829328643e+02,1.186014078206494133e+02,1.176485411766758915e+02,1.014543552441194976e+02,9.718578196837694350e+01,9.329219183382926417e+01,1.011532091479553657e+02,1.173427252621993659e+02,1.259105657784127459e+02,1.243871379098739425e+02,1.176158415546515528e+02,1.092007097042212393e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.387618178945889014e+01,5.057339221369276316e+01,9.357502818594285543e+01,3.466132426783489251e+01,8.680205873134576677e+01,2.057880948937522803e+01,7.417399139860278012e+01,6.556304675653809966e+01,1.036319202755598781e+02,8.809168689496188165e+01,9.579228257015279269e+01,4.201711675020073500e+01,5.368320407725306609e+01,4.807151131387487197e+01,5.628015813765984632e+01,2.583284150069441765e+01,3.890955923677368133e+01,3.008163725597395199e+01,4.255162159072201433e+01,4.590558136000458234e+01,8.332269378746705968e+01,3.859453199612607932e+01,4.855821351738549652e+01,8.674426494011001409e+01,8.630448771645654915e+01,1.027407737950225766e+02,1.046455245101289648e+02,7.139337084071601680e+01,9.227980602493701667e+01,6.796279276192230157e+01,8.693572223200310134e+01,5.217494417821642116e+01,7.682225849322577460e+01,1.322023210840112029e+02,1.334506140862604013e+02,1.378919054912216211e+02,1.422257789572621789e+02,1.191784422620131494e+02,1.265298213861064482e+02,1.406007549766358693e+02,1.478840292256063549e+02,1.336712613092283277e+02,1.496882764280489653e+02,1.288588797871531995e+02,1.492444725944649520e+02,9.134968582321450015e+01,1.109183433882782168e+02,9.436191657655115250e+01,1.217558281972571592e+02,1.298185522180862961e+02,1.427377739072597365e+02,1.121968564622021773e+02,1.371153386751460346e+02,9.646444630017839472e+01,1.282464911800708762e+02,1.208407493356442330e+02,1.425439448029975154e+02,1.233348896298204806e+02,1.258541989764346170e+02,1.123589809494550309e+02,1.192477312153149569e+02,4.773552764974950691e+01,6.247680609634266347e+01,4.856617032461999628e+01,7.504706323368023391e+01,5.300236315486319683e+01,7.287322896647299331e+01,7.296876112419614913e+01,8.270578577100879158e+01,7.291523640502030901e+01,1.040290219121567930e+02,7.644537069044795885e+01,1.156258643210938288e+02,3.797486800503722293e+01,8.689470639803094798e+01,8.813776829486890563e+01,1.245625646010871179e+02,4.376009712055036260e+01,8.604709989302369877e+01,8.190413481625942893e+01,1.179693841638583791e+02,1.188549409364204763e+02,1.373226567395198856e+02,1.269658117447370103e+02,1.382727847625844220e+02,9.077859301707643169e+01,9.565112763579946886e+01,9.549079715344301178e+01,1.051927537570910687e+02,1.104920939524634065e+02,1.228210870412731737e+02,1.159383327678986433e+02,1.359563413526563238e+02,1.117463065474649255e+02,1.268532451299532227e+02,1.076152809688289551e+02,1.137639525202952910e+02,9.051282351689178540e+01,1.063783548378146264e+02,9.516184552227274196e+01,9.588648564401553642e+01,1.076765072842261191e+02,1.218385868432493027e+02,1.273728540099498758e+02,1.216645184324912492e+02,1.127882690097197127e+02,1.034811624553261282e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.557235060413655958e+01,5.231799021369226921e+01,8.560723333924534018e+01,3.764621362102701596e+01,7.255166710696592247e+01,2.192176087817765406e+01,1.038901482336029858e+02,6.696533506225441101e+01,9.466366620831880141e+01,9.283806546885818989e+01,5.577205483035389477e+01,4.316556266284502641e+01,5.644821697804103877e+01,4.753747363922487779e+01,3.852236103875254258e+01,2.529440254285520950e+01,4.194765905268135242e+01,3.093973981791055650e+01,8.353160240292292826e+01,4.843136690203984074e+01,4.785318066753766431e+01,3.949404638676568879e+01,9.374159002278550190e+01,8.341290307860049325e+01,1.087271861127657502e+02,1.031342212846928987e+02,9.362720224379236811e+01,7.247882035463878481e+01,8.804007610173903231e+01,6.887971544656672052e+01,7.787373241343964025e+01,5.271598429319137580e+01,1.383824371081821880e+02,1.284961501368815391e+02,1.434726210815150580e+02,1.389805489987717522e+02,1.294529740871178092e+02,1.209022832704163761e+02,1.507090272677785094e+02,1.399735978675978743e+02,1.509769283698671529e+02,1.357475255759750610e+02,1.482354144595683181e+02,1.347082447365416442e+02,1.133950514793304478e+02,9.217907951373783249e+01,1.222193949420467334e+02,1.008410000942077147e+02,1.436707190070405318e+02,1.335698390356146490e+02,1.369682057997402467e+02,1.165593655610736334e+02,1.305644139878857004e+02,9.854895788388631672e+01,1.448646019564475864e+02,1.235331672062203552e+02,1.299659940138188574e+02,1.237381897394656391e+02,1.194583550866158532e+02,1.181497134994410487e+02,6.419702952629506854e+01,4.882876713577766026e+01,7.619893634428240148e+01,4.976463101440621273e+01,7.404331772685500823e+01,5.486756874511572590e+01,8.491011423852873463e+01,7.537270328175844725e+01,1.057704774499954681e+02,7.396857170447461272e+01,1.146388594674598238e+02,8.038469195064443795e+01,8.264120400865418503e+01,4.118916605128101338e+01,1.241115748026750225e+02,9.350606450920709278e+01,8.258009748117278548e+01,4.506853891574476023e+01,1.163540532168948545e+02,8.691365715467276232e+01,1.391452792048656022e+02,1.212720833250587873e+02,1.428784834465987785e+02,1.250721005100657948e+02,9.945032505809118106e+01,8.993854222745663662e+01,1.076604516106076943e+02,9.706367499224414530e+01,1.256497234616933127e+02,1.119776816245094437e+02,1.346723672658945929e+02,1.217602481682753393e+02,1.277140268999454946e+02,1.158975711566036324e+02,1.161667063232835346e+02,1.106894006716090217e+02,1.074214771868270333e+02,9.197186579601394385e+01,9.741024263086968915e+01,9.783555705958850979e+01,1.098072331995028463e+02,1.239421378707015862e+02,1.293796633580409434e+02,1.235494040431195373e+02,1.147911248050514672e+02,1.058160941856464490e+02
