motion_thresh,med_rsq,CI_95,med_icc,CI_95_icc,n,age_l,age_u
35.0,0.912414825021,0.116240978446,0.95672791712,0.0495247965394,30.0,9.0,12.0
40.0,0.912820911121,0.0830689888826,0.955918326632,0.0403571118404,30.0,15.0,18.0
45.0,0.970671177746,0.0537531127876,0.985293062965,0.0269593617475,90.0,10.0,13.0
35.0,0.969868280159,0.0418861780264,0.984751147868,0.0205054347301,90.0,13.0,16.0
30.0,0.976720883642,0.0353201521931,0.988559558535,0.0178013264554,150.0,8.0,11.0
20.0,0.978397753305,0.0228661046374,0.989214155786,0.0117088905495,300.0,13.0,16.0
15.0,0.968900839926,0.0398687663363,0.984216332524,0.0200480815725,210.0,13.0,16.0
25.0,0.954750198804,0.072478485352,0.977182164134,0.0380768242039,180.0,6.0,9.0
35.0,0.978674735783,0.0394079472529,0.989308403634,0.0202190960179,240.0,10.0,13.0
30.0,0.978740501198,0.0188912789077,0.989273628014,0.00995535758498,210.0,9.0,12.0
5.0,0.919206279541,0.0827818688888,0.959378691772,0.0434656621604,180.0,6.0,9.0
50.0,0.972131578134,0.0500868408411,0.985965718512,0.0253103221382,300.0,15.0,18.0
20.0,0.976773678076,0.0280775005539,0.988149384183,0.0144279781258,300.0,10.0,13.0
50.0,0.972179934854,0.0331753978792,0.986057123783,0.0172144878399,300.0,7.0,10.0
20.0,0.973100496061,0.0393156432964,0.986685842651,0.018693705889,300.0,14.0,17.0
30.0,0.981003094542,0.0172627747689,0.99058762055,0.00864405990696,300.0,12.0,15.0
5.0,0.951392703794,0.0441822772086,0.976012922856,0.0224505724296,180.0,8.0,11.0
25.0,0.969424045735,0.0461128098071,0.985081686237,0.0212533725146,180.0,8.0,11.0
25.0,0.976273773416,0.0403001261314,0.988076851054,0.0210398482229,270.0,10.0,13.0
20.0,0.977195010352,0.0306538051895,0.988504522852,0.0158968118434,180.0,9.0,12.0
45.0,0.975859726774,0.0477273767842,0.987725093383,0.0244825532784,300.0,10.0,13.0
40.0,0.970178866917,0.0382305145861,0.985097199762,0.0175854983722,240.0,7.0,10.0
5.0,0.955215930173,0.0485234629073,0.977317722525,0.0229546932205,210.0,9.0,12.0
15.0,0.970954840722,0.0362468717785,0.985097905309,0.0192688980158,120.0,9.0,12.0
45.0,0.97753853789,0.0443939401983,0.988819484047,0.0209995994972,120.0,9.0,12.0
50.0,0.975211214975,0.0349914404018,0.987790133288,0.0182225596789,270.0,8.0,11.0
30.0,0.979122639117,0.0235806866927,0.989609477169,0.0114072578827,240.0,13.0,16.0
50.0,0.972208491309,0.0375264036228,0.985982923375,0.0188959027299,210.0,15.0,18.0
15.0,0.977203353099,0.0266943392949,0.988350620354,0.0141469864563,120.0,10.0,13.0
25.0,0.912234597889,0.106879955863,0.955835745158,0.0508768041876,30.0,9.0,12.0
40.0,0.972413754286,0.0329998119241,0.986280058149,0.0160820401046,180.0,15.0,18.0
20.0,0.947347170069,0.0621108427887,0.973418329266,0.0321688988973,60.0,6.0,9.0
45.0,0.969429721482,0.040699272722,0.984558088407,0.0189588806985,90.0,7.0,10.0
45.0,0.970363125719,0.0339141612385,0.985596767905,0.0171289190658,120.0,7.0,10.0
45.0,0.971940726691,0.0346845615019,0.98591539716,0.0179962352886,150.0,15.0,18.0
50.0,0.980149595128,0.027176440599,0.990073409513,0.0130706053278,240.0,13.0,16.0
15.0,0.969506550021,0.0252375970785,0.984414088302,0.0132985036719,210.0,8.0,11.0
5.0,0.963822467795,0.0351048281251,0.981916942781,0.0167538554092,270.0,14.0,17.0
50.0,0.966389768209,0.0568024646247,0.983100990074,0.0266035437742,90.0,8.0,11.0
50.0,0.982928100296,0.030713402352,0.991470388734,0.0152717473065,150.0,11.0,14.0
10.0,0.963269432675,0.0311973594378,0.981735199598,0.0153511926688,210.0,8.0,11.0
20.0,0.980063339695,0.0273939762502,0.989876464752,0.0140354183818,240.0,11.0,14.0
40.0,0.957573962151,0.0528033613469,0.979141894056,0.0264760107924,150.0,6.0,9.0
5.0,0.951704941955,0.0421029840745,0.976017144979,0.020234235022,90.0,8.0,11.0
25.0,0.969899795766,0.066795377921,0.984787478291,0.0303044330292,90.0,9.0,12.0
30.0,0.955620246724,0.062930186003,0.97805834217,0.0316294680223,60.0,7.0,10.0
25.0,0.969303684552,0.0446012203195,0.984579124728,0.0223186962589,210.0,15.0,18.0
35.0,0.976950415965,0.0256181595402,0.988446786007,0.0131626231681,120.0,13.0,16.0
5.0,0.919378784477,0.0736386914729,0.959913387634,0.0374089985456,30.0,6.0,9.0
50.0,0.969197057084,0.0621442592861,0.984469803378,0.0307148463218,90.0,14.0,17.0
25.0,0.981090278931,0.022784281931,0.990477608029,0.0112965559563,300.0,12.0,15.0
20.0,0.947785754687,0.051348701696,0.973410996671,0.0272720249766,120.0,6.0,9.0
15.0,0.964653536759,0.0640607173595,0.982429408262,0.0304481885857,270.0,15.0,18.0
10.0,0.951755190428,0.0912058410806,0.976146856844,0.0429049121226,120.0,14.0,17.0
15.0,0.976952969449,0.0388578467756,0.988404306849,0.0197156818936,150.0,12.0,15.0
30.0,0.911877653703,0.130851424278,0.95611933229,0.0562526946723,30.0,12.0,15.0
30.0,0.980904498451,0.0192726260251,0.990489874957,0.00945876577691,270.0,12.0,15.0
5.0,0.955132517064,0.0445365533627,0.977237436721,0.0213274554147,90.0,9.0,12.0
20.0,0.976367349822,0.0350758871424,0.987979996405,0.0182133165522,180.0,10.0,13.0
30.0,0.969134050412,0.0474420667671,0.984858398272,0.0248538832786,90.0,14.0,17.0
10.0,0.959199311435,0.0488719285463,0.979448246893,0.0250986002997,150.0,15.0,18.0
20.0,0.96565609784,0.0373670712252,0.983219899491,0.0174118284913,150.0,15.0,18.0
15.0,0.972644258122,0.0282178796968,0.98596665641,0.0153072630924,270.0,9.0,12.0
30.0,0.978811599123,0.0186562952312,0.98934274262,0.00940222406099,150.0,9.0,12.0
10.0,0.912758369215,0.176899321303,0.956569298891,0.0807957991221,30.0,6.0,9.0
20.0,0.961563609502,0.063954580359,0.980971446125,0.0296801357938,240.0,8.0,11.0
25.0,0.969221131249,0.0479255873314,0.984471924506,0.0240230269477,180.0,15.0,18.0
15.0,0.945898448453,0.0853756969745,0.974018959089,0.039040303038,240.0,7.0,10.0
10.0,0.911193669173,0.117686206333,0.954871194471,0.0519728129665,30.0,15.0,18.0
50.0,0.953395883331,0.0701501259644,0.977053768438,0.0357280852996,60.0,13.0,16.0
5.0,0.971762680194,0.0170537517025,0.985927100197,0.00804671501369,240.0,11.0,14.0
20.0,0.980469440724,0.0250866379482,0.990117397485,0.0126146743381,210.0,11.0,14.0
20.0,0.911082196906,0.109641111253,0.955912974676,0.057518069727,30.0,8.0,11.0
5.0,0.913624555422,0.0969708395694,0.957296641974,0.0463749436772,30.0,13.0,16.0
15.0,0.974426665899,0.0251432248204,0.986960298533,0.012943619868,150.0,14.0,17.0
10.0,0.972332215013,0.0241894784653,0.986277320179,0.0120122439774,240.0,10.0,13.0
35.0,0.981379793839,0.0230861829265,0.990645239936,0.0118812670865,180.0,11.0,14.0
45.0,0.969697886151,0.0330400335115,0.985083751369,0.0164446081336,150.0,7.0,10.0
10.0,0.910873996081,0.107842979701,0.95662786582,0.0499768239233,30.0,12.0,15.0
15.0,0.943666355257,0.0551552965555,0.971740567551,0.0272893458082,300.0,6.0,9.0
40.0,0.977084145817,0.0360866804098,0.98850590911,0.0183286834734,180.0,8.0,11.0
25.0,0.971660292202,0.0448013372805,0.98619142525,0.0210452712865,240.0,8.0,11.0
40.0,0.970738510714,0.0525453526251,0.985407251524,0.0248591231093,90.0,13.0,16.0
50.0,0.969596669832,0.0468196292588,0.985055341979,0.0241854310946,90.0,11.0,14.0
10.0,0.955637270634,0.0764154750556,0.978262823692,0.0361378096226,270.0,14.0,17.0
25.0,0.970633766719,0.040717119039,0.985146868289,0.0196010203682,90.0,10.0,13.0
10.0,0.963555046187,0.0310281333637,0.981718269546,0.0151802434825,180.0,8.0,11.0
30.0,0.970526151804,0.0425938762122,0.985293540888,0.02213744437,240.0,15.0,18.0
50.0,0.952633393947,0.0673299777113,0.976601686338,0.0356574936775,60.0,7.0,10.0
40.0,0.978965586308,0.0349218657693,0.989579614923,0.0164525270052,120.0,12.0,15.0
30.0,0.955347755919,0.0602151171904,0.977526591473,0.0294964170608,60.0,10.0,13.0
15.0,0.947705088857,0.044797349371,0.973731149147,0.0219707002796,90.0,6.0,9.0
15.0,0.967260215717,0.0382186743193,0.983115714756,0.020137840208,270.0,8.0,11.0
10.0,0.959652063748,0.0433864821839,0.979776239909,0.0218798378721,240.0,15.0,18.0
